0.98,-1.0065,-0.035416,9.5311,-0.022154,-0.077941,-0.0005919,-18.59,-17.597,-25.311
0.99,-0.91065,-0.016945,9.5131,-0.015725,-0.040784,-0.0033615,-18.646,-17.576,-25.226
1,-0.80194,-0.039728,9.4964,-0.006229,-0.0091433,-0.0070546,-18.612,-17.577,-25.175
1.01,-0.73153,-0.031285,9.556,0.0062434,0.022107,-0.0094972,-18.673,-17.505,-25.155
1.02,-0.72973,0.063049,9.6813,0.019446,0.050543,-0.004218,-18.732,-17.545,-25.161
1.03,-0.80266,0.073497,9.7715,0.038941,0.069019,0.0013896,-18.641,-17.593,-25.183
1.04,-0.89152,0.022543,9.8055,0.054644,0.082379,0.0007962,-18.477,-17.574,-25.155
1.05,-0.97474,-0.021495,9.7845,0.064174,0.086978,-0.0021584,-18.452,-17.525,-25.189
1.06,-1.0201,-0.070939,9.7477,0.064952,0.083375,-0.0034371,-18.488,-17.499,-25.284
1.07,-1.0165,-0.099378,9.757,0.059272,0.074775,-0.0061345,-18.534,-17.489,-25.279
1.08,-0.99067,-0.10089,9.7986,0.05235,0.054951,-0.0071003,-18.62,-17.499,-25.278
1.09,-0.96711,-0.10843,9.8322,0.039968,0.032683,-0.0084492,-18.453,-17.521,-25.229
1.1,-0.97172,-0.086775,9.7881,0.025155,0.011498,-0.0073502,-18.379,-17.461,-25.141
1.11,-0.97042,-0.077764,9.7077,0.016127,-0.0003744,-0.0086442,-18.366,-17.574,-25.129
1.12,-0.95239,-0.11593,9.6808,0.012728,0.0039878,-0.014549,-18.471,-17.638,-25.162
1.13,-0.94355,-0.11146,9.6998,0.018617,0.013033,-0.020195,-18.529,-17.647,-25.208
1.14,-0.93964,-0.052107,9.7221,0.024775,0.025727,-0.023281,-18.576,-17.562,-25.262
1.15,-0.91282,-0.0055238,9.7188,0.03084,0.036946,-0.031797,-18.523,-17.509,-25.263
1.16,-0.92484,-0.010343,9.6989,0.033406,0.048542,-0.044869,-18.429,-17.468,-25.204
1.17,-1.0187,0.011691,9.7081,0.026671,0.053654,-0.051144,-18.386,-17.414,-25.135
1.18,-1.1031,0.07932,9.7685,0.019381,0.048407,-0.047048,-18.356,-17.529,-25.069
1.19,-1.1084,0.12008,9.8075,0.0056816,0.037766,-0.041279,-18.396,-17.611,-25.084
1.2,-1.0755,0.13676,9.7713,-0.008407,0.028816,-0.03496,-18.448,-17.726,-25.104
1.21,-1.0393,0.12832,9.7161,-0.020031,0.022685,-0.031108,-18.409,-17.733,-25.078
1.22,-1.0031,0.10364,9.7165,-0.034582,0.018558,-0.030192,-18.341,-17.681,-25.153
1.23,-0.9916,0.10083,9.7514,-0.045218,0.010708,-0.028588,-18.365,-17.681,-25.157
1.24,-0.98549,0.095501,9.7228,-0.047059,0.013875,-0.025527,-18.441,-17.515,-25.174
1.25,-1.0025,0.029159,9.6481,-0.053187,0.024235,-0.023672,-18.462,-17.521,-25.152
1.26,-1.025,0.025507,9.617,-0.051977,0.039241,-0.024159,-18.414,-17.621,-25.139
1.27,-1.0573,0.066342,9.6308,-0.051054,0.052721,-0.022309,-18.324,-17.652,-25.283
1.28,-1.0886,0.10364,9.6906,-0.049639,0.052023,-0.018038,-18.322,-17.583,-25.338
1.29,-1.1077,0.086969,9.7523,-0.050877,0.037946,-0.018831,-18.304,-17.445,-25.307
1.3,-1.1058,0.015837,9.6999,-0.059411,0.025127,-0.017253,-18.258,-17.556,-25.314
1.31,-1.0681,-0.039967,9.6024,-0.068875,0.021617,-0.015972,-18.301,-17.523,-25.34
1.32,-1.0463,-0.050804,9.6073,-0.080074,0.034404,-0.013596,-18.233,-17.597,-25.294
1.33,-1.0507,-0.030746,9.7064,-0.081546,0.039632,-0.0050713,-18.22,-17.526,-25.402
1.34,-1.078,-0.011077,9.787,-0.081112,0.037435,8e-05,-18.13,-17.523,-25.43
1.35,-1.1081,-0.034608,9.8252,-0.082539,0.024972,0.0056609,-18.111,-17.464,-25.333
1.36,-1.1508,-0.061019,9.8512,-0.083066,0.0037744,0.0066995,-18.118,-17.486,-25.284
1.37,-1.1809,-0.046778,9.8945,-0.072098,-0.025103,0.007755,-18.178,-17.609,-25.348
1.38,-1.2072,-0.044563,9.8778,-0.059708,-0.056239,0.0060303,-18.195,-17.373,-25.489
1.39,-1.1978,-0.070459,9.8605,-0.045301,-0.070314,0.006783,-18.212,-17.416,-25.431
1.4,-1.1734,-0.1001,9.7909,-0.032894,-0.081022,0.006245,-18.209,-17.243,-25.518
1.41,-1.1487,-0.092103,9.7692,-0.020245,-0.078003,0.004558,-18.245,-17.154,-25.442
1.42,-1.1267,-0.095905,9.7284,-0.007546,-0.066283,0.002864,-18.244,-17.183,-25.532
1.43,-1.0814,-0.094199,9.7163,0.004788,-0.048848,0.008858,-18.355,-17.281,-25.451
1.44,-1.0359,-0.1375,9.7173,0.016136,-0.034237,0.010696,-18.33,-17.375,-25.431
1.45,-1.0413,-0.19707,9.7115,0.02201,-0.023175,0.010892,-18.272,-17.301,-25.431
1.46,-1.0614,-0.20055,9.7864,0.024026,-0.019236,0.007484,-18.346,-17.383,-25.419
1.47,-1.0877,-0.16295,9.893,0.033564,-0.025507,0.007662,-18.146,-17.425,-25.387
1.48,-1.083,-0.14095,9.9399,0.043332,-0.039309,0.006082,-18.091,-17.352,-25.446
1.49,-1.0874,-0.12447,9.9222,0.053875,-0.049803,0.006687,-18.205,-17.417,-25.44
1.5,-1.1061,-0.079979,9.8602,0.061988,-0.059642,0.005659,-18.243,-17.519,-25.464
1.51,-1.118,-0.09854,9.7935,0.067622,-0.055404,0.002429,-18.268,-17.406,-25.488
1.52,-1.0773,-0.10123,9.7018,0.061722,-0.050554,0.003414,-18.163,-17.376,-25.501
1.53,-1.0489,-0.070204,9.5947,0.05206,-0.038791,0.005265,-18.155,-17.561,-25.445
1.54,-1.0294,-0.088765,9.5407,0.041649,-0.024729,0.0086268,-17.991,-17.386,-25.306
1.55,-1.0297,-0.12035,9.5677,0.027766,-0.005665,0.0094688,-18.308,-17.362,-25.27
1.56,-1.0306,-0.13936,9.6513,0.013015,0.0018689,0.0025887,-18.266,-17.408,-25.268
1.57,-0.98465,-0.14146,9.7127,0.0053538,0.0024295,-0.0019629,-18.137,-17.343,-25.212
1.58,-0.92089,-0.10433,9.7229,0.0038336,0.008336,0.0010253,-18.207,-17.292,-25.264
1.59,-0.94618,-0.17379,9.7772,0.010807,0.0071489,-0.0016515,-18.32,-17.34,-25.353
1.6,-1.0065,-0.169,9.886,0.017554,-0.0063427,-0.0090227,-18.331,-17.293,-25.266
1.61,-0.95427,-0.098196,9.9193,0.026205,-0.023357,-0.0041421,-18.32,-17.374,-25.324
1.62,-0.89858,-0.078437,9.8536,0.039225,-0.03973,0.0014946,-18.381,-17.406,-25.175
1.63,-0.90053,-0.093406,9.7681,0.045792,-0.050665,-0.0008659,-18.4,-17.319,-25.362
1.64,-0.99723,-0.081281,9.6844,0.046937,-0.057104,-0.0070571,-18.218,-17.272,-25.222
1.65,-1.0779,-0.023052,9.6453,0.042705,-0.05103,-0.0075344,-18.15,-17.436,-25.225
1.66,-1.0718,0.012724,9.5885,0.036662,-0.038661,-0.0043668,-18.244,-17.36,-25.15
1.67,-1.0462,0.017663,9.5097,0.025658,-0.020721,-0.0015303,-18.227,-17.536,-25.106
1.68,-1.046,0.0063685,9.4741,0.0097485,0.0044741,0.0033036,-18.179,-17.654,-25.134
1.69,-1.0551,0.014939,9.4638,0.0025191,0.026109,0.008247,-18.285,-17.71,-25.082
1.7,-1.0492,0.029219,9.518,0.0036055,0.035807,0.013232,-18.402,-17.707,-25.127
1.71,-1.0204,0.0001049,9.5881,-0.0002246,0.033473,0.013021,-18.349,-17.73,-25.234
1.72,-0.98266,-0.029159,9.6884,0.0022894,0.020587,0.009155,-18.242,-17.706,-25.118
1.73,-0.97828,-0.057765,9.7872,0.009957,-0.0035798,0.0032792,-18.301,-17.663,-25.213
1.74,-0.99209,-0.080563,9.8359,0.018171,-0.025377,-0.0022782,-18.323,-17.656,-25.152
1.75,-0.99848,-0.11309,9.8312,0.020715,-0.044224,-0.0034688,-18.304,-17.531,-25.19
1.76,-1.0068,-0.13047,9.7688,0.017318,-0.060999,-0.0045842,-18.404,-17.443,-25.246
1.77,-1.0239,-0.098749,9.6792,0.006655,-0.064883,-0.006252,-18.423,-17.441,-25.13
1.78,-1.0447,-0.037527,9.5849,-0.005364,-0.055871,-0.006653,-18.482,-17.399,-25.132
1.79,-1.0466,0.026255,9.5542,-0.011245,-0.04077,-0.0066084,-18.381,-17.409,-25.153
1.8,-1.0402,0.098375,9.5486,-0.013632,-0.025057,-0.0040508,-18.36,-17.466,-25.099
1.81,-1.0291,0.12454,9.5758,-0.014729,-0.0089506,0.000429,-18.329,-17.521,-25.102
1.82,-1.0127,0.13795,9.6418,-0.01716,0.0012712,0.0044628,-18.492,-17.48,-25.132
1.83,-0.98638,0.12023,9.7579,-0.022158,0.004271,0.008095,-18.464,-17.548,-25.183
1.84,-0.95816,0.10176,9.8679,-0.024014,-0.0015104,0.011214,-18.465,-17.557,-25.155
1.85,-0.91786,0.077718,9.9847,-0.026611,-0.01663,0.01296,-18.327,-17.383,-25.154
1.86,-0.89292,0.042062,10.075,-0.019031,-0.036937,0.011828,-18.439,-17.432,-25.242
1.87,-0.8867,-0.0079632,10.077,-0.0097355,-0.0578,0.0077357,-18.543,-17.367,-25.152
1.88,-0.9016,-0.053888,10.022,-0.0001602,-0.071546,-8.28e-05,-18.561,-17.545,-25.109
1.89,-0.91828,-0.048948,9.9367,0.0092929,-0.076232,-0.0064618,-18.528,-17.513,-25.158
1.9,-0.91921,-0.030656,9.8535,0.015052,-0.070698,-0.008967,-18.638,-17.371,-25.237
1.91,-0.93505,-0.027183,9.8081,0.021626,-0.05976,-0.0090813,-18.639,-17.245,-25.216
1.92,-0.94406,-0.007963,9.8016,0.025725,-0.045064,-0.012364,-18.541,-17.468,-25.159
1.93,-0.93618,-0.0060174,9.8238,0.031688,-0.036685,-0.014191,-18.518,-17.526,-25.073
1.94,-0.93678,0.0078736,9.8658,0.044553,-0.034045,-0.017628,-18.575,-17.601,-25.087
1.95,-0.93463,0.0025444,9.882,0.057487,-0.029991,-0.021941,-18.529,-17.702,-25.055
1.96,-0.94193,-0.015029,9.8513,0.066923,-0.026444,-0.024664,-18.484,-17.635,-25.011
1.97,-0.95938,-0.037901,9.8194,0.074008,-0.021015,-0.027223,-18.497,-17.687,-25.029
1.98,-0.97307,-0.043859,9.7837,0.077638,-0.017621,-0.027881,-18.477,-17.636,-25.014
1.99,-0.97803,-0.031639,9.7935,0.0833,-0.018763,-0.027856,-18.48,-17.576,-25.076
2,-0.98399,-0.025373,9.7944,0.087073,-0.020353,-0.028224,-18.468,-17.535,-25.093
2.01,-0.9785,-0.015269,9.7761,0.090321,-0.02235,-0.028044,-18.495,-17.599,-25.064
2.02,-0.98151,-0.010283,9.7452,0.090457,-0.023226,-0.028851,-18.489,-17.694,-24.944
2.03,-0.98693,0.014535,9.7149,0.087119,-0.023126,-0.028969,-18.561,-17.772,-24.912
2.04,-0.98652,0.045012,9.6914,0.084563,-0.020068,-0.025335,-18.536,-17.806,-24.924
2.05,-0.97045,0.090681,9.6744,0.081826,-0.012941,-0.023913,-18.407,-17.854,-24.865
2.06,-0.94111,0.12355,9.7069,0.081559,-0.0061394,-0.021208,-18.33,-17.807,-24.942
2.07,-0.92288,0.10903,9.7332,0.08223,-0.0057068,-0.018169,-18.41,-17.847,-24.957
2.08,-0.93454,0.091939,9.7715,0.083017,-0.0081674,-0.020317,-18.398,-17.807,-24.829
2.09,-0.95356,0.096789,9.8096,0.084138,-0.016387,-0.021156,-18.405,-17.798,-24.87
2.1,-0.95629,0.11412,9.8527,0.07736,-0.028544,-0.015993,-18.49,-17.831,-24.887
2.11,-0.95013,0.12812,9.8462,0.067151,-0.039823,-0.01178,-18.511,-17.803,-24.818
2.12,-0.95636,0.13744,9.7971,0.055282,-0.046739,-0.0087332,-18.48,-17.855,-24.8
2.13,-0.96247,0.14174,9.7464,0.041394,-0.049773,-0.004482,-18.476,-17.809,-24.823
2.14,-0.9525,0.13822,9.7237,0.027888,-0.049748,-0.0016604,-18.37,-17.801,-24.839
2.15,-0.93217,0.1337,9.7175,0.016491,-0.045581,-0.00049055,-18.387,-17.944,-24.812
2.16,-0.91367,0.13637,9.7121,0.0058525,-0.038827,0.002493,-18.481,-18.004,-24.751
2.17,-0.89643,0.14607,9.7094,-0.00419,-0.031934,0.006871,-18.452,-17.986,-24.77
2.18,-0.86951,0.13592,9.7411,-0.014404,-0.026318,0.009274,-18.532,-17.998,-24.773
2.19,-0.84403,0.11418,9.7865,-0.025761,-0.023616,0.011707,-18.557,-17.94,-24.671
2.2,-0.83221,0.093525,9.7961,-0.038441,-0.024074,0.011843,-18.612,-17.876,-24.677
2.21,-0.85861,0.089603,9.779,-0.049865,-0.024208,0.009179,-18.582,-17.857,-24.707
2.22,-0.89655,0.10128,9.7376,-0.057227,-0.024381,0.007629,-18.439,-17.872,-24.737
2.23,-0.90241,0.099573,9.6771,-0.065443,-0.023491,0.00703,-18.387,-17.834,-24.747
2.24,-0.89026,0.10125,9.6372,-0.07792,-0.017633,0.00749,-18.383,-17.937,-24.805
2.25,-0.89678,0.11286,9.6105,-0.096183,-0.007915,0.011749,-18.438,-18.003,-24.824
2.26,-0.90996,0.11334,9.5839,-0.11991,0.0019735,0.020535,-18.539,-17.893,-24.823
2.27,-0.89792,0.099153,9.5706,-0.14915,0.010768,0.02732,-18.592,-17.874,-24.887
2.28,-0.8717,0.10454,9.556,-0.1825,0.018529,0.030949,-18.543,-17.758,-24.939
2.29,-0.86222,0.11798,9.5397,-0.21834,0.020156,0.033469,-18.528,-17.669,-24.942
2.3,-0.87837,0.11863,9.5357,-0.25376,0.010568,0.036005,-18.622,-17.634,-24.979
2.31,-0.925,0.10718,9.5529,-0.2901,-0.007642,0.041345,-18.651,-17.574,-25.025
2.32,-0.95352,0.11608,9.6239,-0.33304,-0.034201,0.050524,-18.632,-17.495,-25.092
2.33,-0.9232,0.12686,9.6893,-0.37983,-0.069401,0.06332,-18.61,-17.433,-25.2
2.34,-0.86587,0.10343,9.6709,-0.43518,-0.10427,0.079702,-18.583,-17.435,-25.232
2.35,-0.84881,0.088466,9.5635,-0.50314,-0.12748,0.097552,-18.612,-17.308,-25.27
2.36,-0.90532,0.087118,9.3868,-0.58504,-0.13588,0.11633,-18.671,-17.124,-25.324
2.37,-0.99805,0.07447,9.1919,-0.68356,-0.13347,0.13617,-18.704,-16.956,-25.411
2.38,-1.0814,0.07215,9.0306,-0.79877,-0.12349,0.15695,-18.674,-16.732,-25.494
2.39,-1.1139,0.072449,8.8993,-0.93486,-0.10853,0.1833,-18.759,-16.549,-25.626
2.4,-1.1047,0.01961,8.6876,-1.0901,-0.077194,0.21305,-18.805,-16.284,-25.904
2.41,-1.0941,-0.04296,8.3852,-1.2687,-0.016666,0.24939,-18.81,-15.998,-26.132
2.42,-1.0528,-0.083002,8.1413,-1.4797,0.060529,0.29782,-18.953,-15.713,-26.361
2.43,-0.94266,-0.17544,8.1472,-1.7172,0.13359,0.34862,-19.025,-15.353,-26.631
2.44,-0.76925,-0.35364,8.4568,-1.9639,0.18365,0.38711,-18.979,-14.839,-26.955
2.45,-0.63735,-0.55405,8.761,-2.2093,0.20747,0.41032,-19.016,-14.195,-27.341
2.46,-0.62199,-0.76847,8.8382,-2.4303,0.22358,0.42417,-19.084,-13.553,-27.758
2.47,-0.65142,-1.1252,8.7412,-2.6157,0.24821,0.4364,-18.996,-12.831,-28.176
2.48,-0.58938,-1.6906,8.639,-2.7531,0.29587,0.44139,-18.882,-12.148,-28.531
2.49,-0.4796,-2.3759,8.6951,-2.8184,0.36709,0.42419,-18.814,-11.445,-28.963
2.5,-0.49496,-2.9896,8.9238,-2.8233,0.44625,0.39681,-18.849,-10.644,-29.386
2.51,-0.62926,-3.4057,9.1893,-2.7874,0.51546,0.36977,-18.783,-9.7567,-29.813
2.52,-0.75545,-3.7099,9.4308,-2.7293,0.56043,0.34374,-18.738,-9.0015,-30.242
2.53,-0.83299,-3.9322,9.6276,-2.6545,0.57046,0.31513,-18.533,-8.2697,-30.631
2.54,-0.93349,-4.1011,9.6575,-2.5605,0.54923,0.28748,-18.349,-7.4878,-30.959
2.55,-1.0731,-4.3457,9.6722,-2.4405,0.49068,0.26236,-18.281,-6.7008,-31.292
2.56,-1.19,-4.7534,9.9237,-2.2677,0.39806,0.22804,-18.142,-5.9507,-31.605
2.57,-1.2986,-5.2149,10.29,-2.0221,0.27814,0.17939,-17.983,-5.2988,-31.831
2.58,-1.4226,-5.6128,10.785,-1.7065,0.12258,0.11675,-17.925,-4.769,-31.962
2.59,-1.5604,-6.0038,11.352,-1.3091,-0.058637,0.041987,-17.909,-4.2886,-32.041
2.6,-1.7471,-6.3634,11.723,-0.83268,-0.24594,-0.041683,-17.952,-4.0236,-32.013
2.61,-2.0066,-6.5954,11.663,-0.30549,-0.39941,-0.12833,-18.058,-3.7492,-31.955
2.62,-2.3042,-6.6623,11.119,0.2409,-0.47928,-0.20967,-18.144,-3.6196,-32.037
2.63,-2.4624,-6.529,10.601,0.84876,-0.49194,-0.29101,-18.199,-3.8493,-32.014
2.64,-2.4646,-6.1692,10.537,1.4445,-0.47337,-0.36711,-18.194,-4.2319,-31.951
2.65,-2.3868,-5.5604,10.462,2.0112,-0.43946,-0.41747,-18.346,-4.6421,-31.634
2.66,-2.22,-4.8653,10.182,2.5309,-0.40762,-0.44205,-18.479,-5.2232,-31.432
